TF	Target	EdgeWeight
G1	G7	0.01035134308040142
G84	G25	0.010351212695240974
G62	G14	0.010351188480854034
G17	G20	0.010351154953241348
G93	G3	0.010350760072469711
G67	G16	0.010350625030696392
G1	G65	0.01034990232437849
G1	G77	0.010349809192121029
G84	G43	0.010349772870540619
G84	G82	0.010349462740123272
G93	G66	0.010349004529416561
G17	G44	0.010348960757255554
G62	G31	0.010348913259804249
G74	G90	0.010348895564675331
G74	G27	0.0103483060374856
G74	G52	0.010347696952521801
G67	G38	0.0103474585339427
G74	G70	0.010347320698201656
G44	G25	0.010347221046686172
G74	G97	0.010347184725105762
G62	G63	0.010346983559429646
G67	G95	0.010346298106014729
G56	G8	0.010346291586756706
G56	G75	0.010345928370952606
G44	G83	0.010345622897148132
G74	G48	0.010345492511987686
G1	G52	0.010345447808504105
G14	G60	0.01034540869295597
G93	G47	0.010345390997827053
G74	G66	0.010345322079956532
G56	G34	0.010345308110117912
G56	G68	0.010344942100346088
G44	G10	0.01034457702189684
G17	G18	0.010344372130930424
G1	G64	0.010344324633479118
G56	G83	0.010344309732317924
G44	G95	0.010343367233872414
G14	G82	0.010343016125261784
G14	G66	0.010342631489038467
G74	G34	0.010342556983232498
G62	G91	0.010342548601329327
G56	G61	0.010342416353523731
G74	G79	0.010342373512685299
G84	G15	0.010342019610106945
G84	G45	0.010341967456042767
G62	G55	0.01034157071262598
G14	G42	0.01034151017665863
G56	G79	0.010341351851820946
G17	G8	0.010341332294046879
G62	G48	0.010341040790081024
G74	G68	0.010340509936213493
G84	G28	0.010340414009988308
G74	G29	0.010340319946408272
G84	G20	0.010340140201151371
G67	G87	0.010339385829865932
G44	G2	0.010337983258068562
G44	G18	0.010337636806070805
G84	G17	0.010337178595364094
G67	G29	0.010336708277463913
